id,titlu,categorie,status,functionalitate_iconta,posibil_duplicat_sens
GH-07168,Cum se tratează contabil o aplicație dezvoltată pentru uzul intern al firmei?,altele,candidat,,nu
GH-07169,Cum se contabilizează migrarea datelor într-un proiect software?,altele,candidat,,nu
GH-07170,Cum se contabilizează implementarea unui ERP la client?,altele,candidat,,nu
GH-07171,Cum se separă contabil licența software de serviciile de implementare?,altele,candidat,,nu
GH-07172,Cum se contabilizează mentenanța software facturată pentru un an în avans?,altele,candidat,,nu
GH-07173,Cum se recunoaște venitul dintr-un contract software multianual?,altele,candidat,,nu
GH-07174,Cum se contabilizează taxa de setup percepută unui client SaaS?,altele,candidat,,nu
GH-07175,Cum se contabilizează perioada gratuită oferită unui client SaaS?,altele,candidat,,nu
GH-07176,Cum se contabilizează upgrade-ul unui abonament software în mijlocul lunii?,altele,candidat,,nu
GH-07177,Cum se contabilizează downgrade-ul unui abonament SaaS plătit în avans?,altele,candidat,,nu
GH-07178,Cum se contabilizează creditul acordat clientului pentru indisponibilitatea serviciului SaaS?,altele,candidat,,nu
GH-07179,Cum se contabilizează un chargeback primit prin Stripe pentru un abonament software?,industrii,candidat,,nu
GH-07180,Cum se înregistrează o plată Stripe contestată de client?,industrii,candidat,,nu
GH-07181,Cum se contabilizează rezervele temporare reținute de un procesator de plăți?,altele,candidat,,nu
GH-07182,Cum se contabilizează comisioanele diferite reținute din aceeași plată online?,altele,candidat,,nu
GH-07183,Cum se contabilizează încasările SaaS în mai multe valute?,casierie,candidat,,nu
GH-07184,Cum se tratează diferențele de curs pentru soldurile păstrate în Stripe?,industrii,candidat,,nu
GH-07185,Cum se contabilizează conversia valutară făcută automat de procesatorul de plăți?,casierie,candidat,,nu
GH-07186,Cum se înregistrează abonamentele software plătite cu cardul personal al administratorului?,infiintare,candidat,,nu
GH-07187,Cum se contabilizează serviciile API cumpărate în funcție de consum?,altele,candidat,,nu
GH-07188,Cum se contabilizează creditele preplătite pentru servicii cloud?,altele,candidat,,nu
GH-07189,Cum se tratează creditele cloud gratuite primite de un startup?,altele,candidat,,nu
GH-07190,Cum se contabilizează costurile AWS aferente mai multor proiecte?,altele,candidat,,nu
GH-07191,Cum se repartizează costurile cloud între clienții unei firme IT?,industrii,candidat,,nu
GH-07192,Cum se contabilizează achiziția unei baze de date pentru un proiect software?,altele,candidat,,nu
GH-07193,Cum se contabilizează cumpărarea codului sursă al unei aplicații?,altele,candidat,,nu
GH-07194,Cum se contabilizează cesiunea drepturilor asupra unui program software?,altele,candidat,,nu
GH-07195,Cum se facturează cesiunea drepturilor de proprietate intelectuală către un client străin?,altele,candidat,,nu
GH-07196,Cum se contabilizează redevențele primite pentru utilizarea unui software?,altele,candidat,,nu
GH-07197,Cum se contabilizează redevențele plătite unei firme din străinătate?,altele,candidat,,nu
GH-07198,Cum se tratează fiscal plata unui dezvoltator freelancer din alt stat UE?,altele,candidat,,nu
GH-07199,Cum se contabilizează serviciile unui programator din afara UE?,altele,candidat,,nu
GH-07200,Cum se tratează fiscal serviciile IT cumpărate de la o persoană juridică nerezidentă?,altele,candidat,,nu
GH-07201,Cum se contabilizează un contract IT cu facturare în funcție de orele lucrate?,altele,candidat,,nu
GH-07202,Cum se corectează venitul când clientul contestă o parte din orele facturate?,altele,candidat,,nu
GH-07203,Cum se contabilizează un bonus de succes primit pentru finalizarea unui proiect IT?,altele,candidat,,nu
GH-07204,Cum se contabilizează costurile cu certificările tehnice ale angajaților IT?,altele,candidat,,nu
GH-07205,Cum se contabilizează echipamentele trimise angajaților care lucrează remote?,altele,candidat,,nu
GH-07206,Cum se tratează contabil laptopul nereturnat de un fost angajat?,altele,candidat,,nu
GH-07207,Cum se contabilizează echipamentele IT date temporar unui contractor?,altele,candidat,,nu
GH-07208,Cum se contabilizează serverele cumpărate și instalate într-un centru de date?,altele,candidat,,nu
GH-07209,Cum se contabilizează costurile de colocare într-un data center?,altele,candidat,,nu
GH-07210,Cum se contabilizează achiziția unui certificat SSL multianual?,altele,candidat,,nu
GH-07211,Cum se contabilizează un domeniu internet cumpărat pentru revânzare?,altele,candidat,,nu
GH-07212,Cum se tratează contabil un domeniu premium cumpărat de firmă?,altele,candidat,,nu
GH-07213,Cum se contabilizează achiziția unei aplicații mobile deja dezvoltate?,altele,candidat,,nu
GH-07214,Cum se contabilizează veniturile dintr-o aplicație vândută prin App Store?,altele,candidat,,nu
GH-07215,Cum se contabilizează veniturile din Google Play pentru o aplicație mobilă?,altele,candidat,,nu
GH-07216,Cum se tratează comisionul reținut de Apple App Store?,altele,candidat,,nu
GH-07217,Cum se tratează comisionul Google Play în contabilitatea unei firme românești?,altele,candidat,,nu
GH-07218,Cum se contabilizează abonamentele vândute prin Apple App Store?,altele,candidat,,nu
GH-07219,Cum se contabilizează achizițiile in-app realizate de utilizatori?,altele,candidat,,nu
GH-07220,Cum se contabilizează veniturile din publicitate într-o aplicație mobilă?,altele,candidat,,nu
GH-07221,Cum se contabilizează veniturile primite de la Google AdSense?,altele,candidat,,nu
GH-07222,Cum se tratează fiscal serviciile de publicitate prestate unei platforme străine?,altele,candidat,,nu
GH-07223,Cum se contabilizează vânzările unui magazin online când factura este emisă înainte de expediere?,industrii,candidat,,nu
GH-07224,Cum se contabilizează o comandă online expediată într-o lună și livrată în luna următoare?,altele,candidat,,nu
GH-07225,Cum se tratează o comandă ramburs refuzată de client?,altele,candidat,,nu
GH-07226,Cum se contabilizează coletul returnat fără ca clientul să îl fi ridicat?,altele,candidat,,nu
GH-07227,Cum se contabilizează taxa de retur suportată de magazinul online?,industrii,candidat,,nu
GH-07228,Cum se înregistrează diferența dintre rambursul încasat de curier și valoarea facturilor?,greseli,candidat,,nu
GH-07229,Cum se contabilizează sumele reținute temporar de curier din rambursuri?,altele,candidat,,nu
GH-07230,Cum se contabilizează despăgubirea pentru un colet pierdut dacă marfa fusese deja descărcată din gestiune?,stocuri,candidat,,nu
GH-07231,Cum se corectează gestiunea când un retur online nu a fost reintrodus în stoc?,stocuri,candidat,,nu
GH-07232,Cum se contabilizează schimbul unui produs cu alt produs într-un magazin online?,industrii,candidat,,nu
GH-07233,Cum se tratează diferența de preț la schimbarea unui produs comandat online?,greseli,candidat,,nu
GH-07234,Cum se contabilizează un retur parțial dintr-o comandă cu mai multe produse?,altele,candidat,,nu
GH-07235,Cum se repartizează discountul unei comenzi între produsele returnate și cele păstrate?,altele,candidat,,nu
GH-07236,Cum se contabilizează un cupon de reducere finanțat de marketplace?,industrii,candidat,,nu
GH-07237,Cum se contabilizează un discount suportat parțial de magazin și parțial de marketplace?,industrii,candidat,,nu
GH-07238,Cum se înregistrează bonusurile comerciale primite de la marketplace?,industrii,candidat,,nu
GH-07239,Cum se contabilizează taxele de depozitare percepute de marketplace?,industrii,candidat,,nu
GH-07240,Cum se contabilizează taxele de fulfillment reținute de marketplace?,industrii,candidat,,nu
GH-07241,Cum se contabilizează penalitățile percepute vânzătorului de un marketplace?,industrii,candidat,,nu
GH-07242,"Cum se reconciliază decontul marketplace-ului când include vânzări, retururi, comisioane și penalități?",industrii,candidat,,nu
GH-07243,Cum se contabilizează soldul rămas în contul unui marketplace la sfârșitul lunii?,industrii,candidat,,nu
GH-07244,Cum se contabilizează conversia valutară făcută de Amazon pentru încasările magazinului?,casierie,candidat,,nu
GH-07245,Cum se tratează contabil vânzările Amazon în mai multe țări UE?,altele,candidat,,nu
GH-07246,Cum se separă TVA pe țări pentru vânzările declarate prin OSS?,tva,candidat,,nu
GH-07247,Cum se corectează o vânzare OSS declarată într-o țară greșită?,greseli,candidat,,nu
GH-07248,Cum se tratează un retur OSS într-un trimestru ulterior vânzării?,altele,candidat,,nu
GH-07249,Cum se contabilizează o reducere acordată ulterior unei vânzări declarate prin OSS?,altele,candidat,,nu
GH-07250,Cum se contabilizează stocul trimis într-un depozit Amazon din alt stat UE?,stocuri,candidat,,nu
GH-07251,Ce obligații TVA apar când un magazin românesc mută marfă într-un depozit din alt stat UE?,tva,candidat,,nu
GH-07252,Cum se contabilizează transferul propriilor bunuri într-un depozit din alt stat membru?,altele,candidat,,nu
GH-07253,Cum se ține evidența stocurilor aflate simultan în România și în alte state UE?,stocuri,candidat,,nu
GH-07254,Cum se contabilizează marfa aflată în tranzit către un centru de fulfillment?,altele,candidat,,nu
GH-07255,Cum se corectează diferențele de stoc raportate de un centru de fulfillment?,stocuri,candidat,,nu
GH-07256,Cum se contabilizează produsele distruse de marketplace într-un depozit extern?,industrii,candidat,,nu
GH-07257,Cum se contabilizează despăgubirile primite de la marketplace pentru stoc pierdut?,stocuri,candidat,,nu
GH-07258,Cum se contabilizează taxele de retur internațional într-un magazin online?,industrii,candidat,,nu
GH-07259,Cum se contabilizează taxele vamale pentru un retur primit din afara UE?,altele,candidat,,nu
GH-07260,Cum se tratează contabil o comandă exportată și returnată ulterior în România?,altele,candidat,,nu
GH-07261,Cum se contabilizează importurile când factura furnizorului și declarația vamală au valori diferite?,altele,candidat,,nu
GH-07262,Cum se repartizează transportul internațional asupra costului mărfurilor importate?,altele,candidat,,nu
GH-07263,Cum se contabilizează costurile de inspecție și vămuire ale mărfurilor importate?,altele,candidat,,nu
GH-07264,Cum se contabilizează mostrele primite,altele,candidat,,nu
GH-07265,Contabilitate HoReCa 2026: ce costuri se pot deduce la un restaurant,industrii,candidat,,nu
GH-07266,Cum îmi dau seama dacă un restaurant e mai avantajos pe micro sau pe profit,industrii,candidat,,nu
GH-07267,TVA la livrarea de mâncare prin platforme de curierat: cum se declară corect,tva,candidat,,nu
GH-07268,Bonul de consum la bucătărie: cum se întocmește și cine îl semnează,altele,candidat,,nu
GH-07269,Bacșișul din casa de marcat electronică: cum se impozitează în 2026,altele,candidat,,nu
GH-07270,Cum se împarte bacșișul între ospătari fără să apară probleme la control,altele,candidat,,nu
GH-07271,Norme de perisabilitate la băuturi alcoolice pentru baruri 2026,altele,candidat,,nu
GH-07272,Tratamentul fiscal al consumului de băuturi din partea casei,altele,candidat,,nu
GH-07273,TVA la pachetele de cazare și demipensiune de la o pensiune,tva,candidat,,nu
GH-07274,Tichetele de vacanță încasate de un hotel: cum se înregistrează,industrii,candidat,,nu
GH-07275,Cum se recunosc veniturile sezoniere la o firmă din HoReCa,industrii,candidat,,nu
GH-07276,Inventarul la bar: cât de des trebuie făcut ca să nu ai probleme,altele,candidat,,nu
GH-07277,Cum tratez pierderile din mâncare gătită neconsumată,altele,candidat,,nu
GH-07278,TVA la alimentele oferite gratuit angajaților din bucătărie,tva,candidat,,nu
GH-07279,Cota de TVA la cazare pentru turiști străini în 2026,tva,candidat,,nu
GH-07280,Cum se înregistrează comisionul plătit platformei de livrare mâncare,altele,candidat,,nu
GH-07281,Autoconsumul din restaurant: cum se fiscalizează corect,industrii,candidat,,nu
GH-07282,Firma din HoReCa cu activitate doar în sezon: cum își calculează micro,industrii,candidat,,nu
GH-07283,Cum demonstrez normele de consum în bucătărie la un control ANAF,altele,candidat,,nu
GH-07284,Contabilitatea unui hotel mic: particularități față de un restaurant,industrii,candidat,,nu
GH-07285,TVA la brunch-ul cu băuturi incluse: cum se aplică cotele,tva,candidat,,nu
GH-07286,Cum se gestionează stocul de alimente perisabile la final de lună,stocuri,candidat,,nu
GH-07287,Aplicația de gestiune și TVA: ce verifici ca să nu greșești,tva,candidat,,nu
GH-07288,Construcții 2026: cum se aplică taxarea inversă la lucrările dintre firme,industrii,candidat,,nu
GH-07289,De ce mi se reține TVA la încasare la o lucrare de construcții,tva,candidat,,nu
GH-07290,Cum se înregistrează situațiile de lucrări emise către beneficiar,altele,candidat,,nu
GH-07291,TVA la avansul încasat pentru o lucrare de construcții,tva,candidat,,nu
GH-07292,Recunoașterea veniturilor pe stadiu fizic la o firmă de construcții,industrii,candidat,,nu
GH-07293,Cum se calculează gradul de avansare al unei lucrări în execuție,altele,candidat,,nu
GH-07294,Materialele pe șantier: cum se descarcă din gestiune fără greșeli,stocuri,candidat,,nu
GH-07295,Cum se tratează deșeurile metalice rezultate de pe șantier,altele,candidat,,nu
GH-07296,Garantia de bună execuție reținută în contract: TVA și impozit,tva,candidat,,nu
GH-07297,Taxarea inversă la lucrări pentru un beneficiar din alt stat,altele,candidat,,nu
GH-07298,Facilitățile din construcții pentru angajați: mai merită în 2026,industrii,candidat,,nu
GH-07299,Cum se aplică TVA 5% la construcția de locuințe în 2026,tva,candidat,,nu
GH-07300,Contractele de construcții pe termen lung: cum le tratez la impozit,industrii,candidat,,nu
GH-07301,Cum se înregistrează un șantier cu durata mai mare de un an,altele,candidat,,nu
GH-07302,Subcontractorii și răspunderea solidară la TVA: ce trebuie să știu,tva,candidat,,nu
GH-07303,Cum se calculează costul pe lucrare pentru o firmă de construcții,industrii,candidat,,nu
GH-07304,TVA la materialele achiziționate direct de beneficiar,tva,candidat,,nu
GH-07305,Cum tratez amenajările făcute la sediul închiriat al firmei,altele,candidat,,nu
GH-07306,Amortizarea pe durata contractului de închiriere: cum procedez,mijloace_fixe,candidat,,nu
GH-07307,IT 2026: cum se acordă scutirea de impozit pentru programatori,altele,candidat,,nu
GH-07308,Condițiile reale pentru scutirea IT: ce verifică ANAF în 2026,altele,candidat,,nu
GH-07309,Cum se calculează salariul unui programator cu scutire de impozit,salarizare,candidat,,nu
GH-07310,Firma de software pe micro sau profit: ce e mai avantajos,micro,candidat,,nu
GH-07311,TVA la vânzarea de licențe software către firme din UE,tva,candidat,,nu
GH-07312,Locul prestării serviciilor IT pentru clienți din afara UE,altele,candidat,,nu
GH-07313,Cum se declară serviciile SaaS către clienți din alte state,altele,candidat,,nu
GH-07314,Veniturile din App Store și Google Play: cum se declară fiscal,altele,candidat,,nu
GH-07315,Publicitatea online încasată de la Google/Facebook: TVA,tva,candidat,,nu
GH-07316,Capitalizarea costurilor de dezvoltare a unui soft propriu,altele,candidat,,nu
GH-07317,Cum se amortizează un program informatic dezvoltat intern,mijloace_fixe,candidat,,nu
